code,sub.code,tag,species,x,y,height15b,height16a,height16b,treatment,exclosure,growth.form,note
106,305,5001,Fraxinus mandschurica,0.07,0.2,NA,4,4.5,C,1,tree,
106,305,5002,Fraxinus mandschurica,0.52,0.12,NA,5,6,C,1,tree,
106,305,5003,Pinus koraiensis,0.8,0.55,NA,5,0,C,1,tree,
106,305,5004,Fraxinus mandschurica,0.45,0.6,NA,6,8,C,1,tree,
106,306,6003,Fraxinus mandschurica,0.25,0.01,NA,4,2.5,S,1,tree,
106,306,6004,Fraxinus mandschurica,0.3,0.35,NA,5,6,S,1,tree,
106,306,6005,Tilia amurensis,0.7,0.1,NA,4,2.5,S,1,tree,
106,306,6006,Tilia amurensis,0.7,0.1,NA,4,3,S,1,tree,
106,306,6007,Fraxinus mandschurica,0.9,0.1,NA,4,4,S,1,tree,
106,306,6008,Fraxinus mandschurica,0.9,0.15,NA,5,4.5,S,1,tree,
106,306,6009,Fraxinus mandschurica,0.75,0.65,NA,5,5.5,S,1,tree,
106,306,6010,Fraxinus mandschurica,0.85,0.8,NA,4,5,S,1,tree,
106,306,6011,Fraxinus mandschurica,0.65,0.75,NA,5,4,S,1,tree,
106,307,7001,Tilia amurensis,0.9,0.75,NA,5,0,S,1,tree,
106,308,8001,Philadelphus schrenkii,1,0.46,117,115,117,C,1,shrub,
106,308,8002,Philadelphus schrenkii,0,0.8,96,95,93,C,1,shrub,
106,308,8005,Tilia amurensis,0.01,0.05,NA,5,0,C,1,tree,
106,308,8006,Tilia amurensis,0.5,0.15,NA,3,0,C,1,tree,
106,308,8007,Acer pseudo-sieboldianum ,0.7,0.25,NA,5,3,C,1,tree,
106,308,8008,Tilia amurensis,0.85,0.25,NA,4,0,C,1,tree,
106,308,8009,Tilia amurensis,0.3,0.12,NA,4,0,C,1,tree,
106,308,8010,Tilia amurensis,0.7,0.55,NA,4,0,C,1,tree,
106,309,9001,Deutzia glabrata,0.26,0.32,8,19,19,W,1,shrub,
106,309,9010,Tilia amurensis,0.45,0.55,NA,5,0,W,1,tree,
106,309,9011,Fraxinus mandschurica,0.75,0.5,NA,4,4,W,1,tree,
106,309,9012,Fraxinus mandschurica,0.93,0.5,NA,4,4,W,1,tree,
106,309,9005,Tilia amurensis,0.9,0.75,NA,3,0,W,1,tree,
106,309,9006,Tilia amurensis,0.95,0.95,NA,3,4,W,1,tree,
106,309,9007,Tilia amurensis,0.55,0.95,NA,5,5.5,W,1,tree,
106,309,9008,Tilia amurensis,0.35,0.95,NA,4,4,W,1,tree,
106,309,9009,Tilia amurensis,0.1,0.95,NA,2,0,W,1,tree,
106,310,10001,Philadelphus schrenkii,0.57,0,62,61,53,F,1,shrub,
106,310,10002,Philadelphus schrenkii,0.91,0.17,124,124,122,F,1,shrub,
106,310,10006,Fraxinus mandschurica,0.55,0.16,4,0,NA,F,1,tree,
106,310,10007,Fraxinus mandschurica,0.51,0.35,4,0,NA,F,1,tree,
106,310,10026,Fraxinus mandschurica,0.06,0.56,8,0,NA,F,1,tree,
106,310,10031,Tilia amurensis,0.22,0.3,NA,4,3.5,F,1,tree,
106,310,10032,Fraxinus mandschurica,0.28,0.42,NA,5,4,F,1,tree,
106,310,10033,Tilia amurensis,0.35,0.47,NA,3,0,F,1,tree,
106,310,10034,Fraxinus mandschurica,0.7,0.5,NA,5,4.5,F,1,tree,
106,310,10035,Tilia amurensis,0.7,0.5,NA,3,3,F,1,tree,
106,310,10036,Tilia amurensis,0.3,0.85,NA,5,7,F,1,tree,
106,310,10037,Tilia amurensis,0.3,0.85,NA,3,3,F,1,tree,
106,310,10038,Tilia amurensis,0.25,0.9,NA,4,5,F,1,tree,
106,310,10039,Tilia amurensis,0.25,0.9,NA,4,4.5,F,1,tree,
106,310,10040,Tilia amurensis,0.75,0.3,NA,4,0,F,1,tree,
106,310,10041,Tilia amurensis,0.3,0.3,NA,3,0,F,1,tree,
106,310,10042,Fraxinus mandschurica,0.7,0.4,NA,NA,4,F,1,tree,
106,401,1001,Fraxinus mandschurica,0.58,0.04,NA,4,0,S,1,tree,
106,401,1002,Fraxinus mandschurica,0.68,0.02,NA,5,0,S,1,tree,
106,401,1003,Tilia amurensis,0.09,0.62,NA,4,4,S,1,tree,
106,401,1004,Tilia amurensis,0.05,0.68,NA,5,0,S,1,tree,
106,401,1005,Tilia amurensis,0.58,0.87,NA,5,5,S,1,tree,
106,401,1006,Tilia amurensis,0.78,0.58,NA,5,5,S,1,tree,
106,401,1007,Ulmus davidiana var. japonica,0.41,0.62,NA,3,3.5,S,1,tree,
106,402,2001,Fraxinus mandschurica,0.06,0.22,NA,4,4,W,1,tree,
106,402,2002,Tilia amurensis,0.83,0.17,NA,3,3,W,1,tree,
106,402,2003,Fraxinus mandschurica,0.88,0.47,NA,6,6,W,1,tree,
106,402,2004,Fraxinus mandschurica,0.8,1,NA,5,5,W,1,tree,
106,402,2005,Fraxinus mandschurica,0.47,0.86,NA,5,6,W,1,tree,
106,402,2006,Tilia amurensis,0.7,0.97,NA,5,5.5,W,1,tree,
106,402,2007,Tilia amurensis,0.12,0.89,NA,5,6,W,1,tree,
106,403,3001,Euonymus macropterus,0.27,0.68,15,21,18,C,1,shrub,
106,403,3003,Spiraea chamaedryfolia,0.58,0.56,105,112,108,C,1,shrub,
106,403,3005,Deutzia glabrata,0.72,0.75,20,24,12,C,1,shrub,
106,403,3006,Tilia amurensis,0.2,0.3,NA,4,4,C,1,tree,
106,403,3007,Tilia amurensis,0.05,0.9,NA,6,0,C,1,tree,
106,403,3008,Tilia amurensis,0.05,0.1,NA,5,5.5,C,1,tree,
106,403,3009,Fraxinus mandschurica,0.35,0.55,NA,5,4,C,1,tree,
106,403,3010,Tilia amurensis,0.5,0.4,NA,5,6,C,1,tree,
106,403,3011,Tilia amurensis,0.6,0.5,NA,5,0,C,1,tree,
106,403,3012,Tilia amurensis,0.55,0.15,NA,5,3,C,1,tree,
106,403,3013,Fraxinus mandschurica,0.9,0.4,NA,5,0,C,1,tree,
106,403,3014,Fraxinus mandschurica,0.88,0.8,NA,4,0,C,1,tree,
106,403,3015,Fraxinus mandschurica,0.65,0.1,NA,5,0,C,1,tree,
106,404,4001,Philadelphus schrenkii,0.16,0.46,111,130,131,S,1,shrub,
106,404,4004,Fraxinus mandschurica,0.1,0.1,NA,5,4,S,1,tree,
106,404,4005,Tilia amurensis,0.66,0.05,NA,4,4,S,1,tree,
106,404,4006,Fraxinus mandschurica,0.9,0.05,NA,5,4.5,S,1,tree,
106,404,4007,Fraxinus mandschurica,0.83,0.9,NA,5,5,S,1,tree,
106,404,4008,Fraxinus mandschurica,0.85,0.1,NA,5,4,S,1,tree,
106,404,4009,Fraxinus mandschurica,0.01,0.4,NA,5,4,S,1,tree,
106,404,4010,Tilia amurensis,0.01,0.15,NA,5,4.5,S,1,tree,
106,404,4011,Fraxinus mandschurica,0.58,0.95,NA,5,0,S,1,tree,
106,404,4012,Fraxinus mandschurica,0.57,0.93,NA,3,6.5,S,1,tree,
106,404,4013,Fraxinus mandschurica,0.55,0.9,NA,5,6,S,1,tree,
106,405,5001,Euonymus alatus,0.5,1,30,40,33,W,1,shrub,
106,405,5003,Tilia amurensis,0.7,0.6,NA,6,5,W,1,tree,
106,405,5004,Fraxinus mandschurica,0.7,0.85,NA,5,5,W,1,tree,
106,405,5005,Fraxinus mandschurica,0.7,0.95,NA,5,5,W,1,tree,
106,405,5006,Tilia amurensis,0.25,0.05,NA,3,0,W,1,tree,
106,405,5007,Fraxinus mandschurica,0.6,0.1,NA,4,4,W,1,tree,
106,405,5008,Tilia amurensis,0.1,0.45,NA,5,4.5,W,1,tree,
106,405,5009,Tilia amurensis,0.5,0.75,NA,3,0,W,1,tree,
106,405,5010,Tilia amurensis,0.6,0.76,NA,3,0,W,1,tree,
106,405,5011,Fraxinus mandschurica,0.1,0.99,NA,4,6,W,1,tree,
106,405,5012,Acer barbinerve ,0.8,0.45,NA,6,5,W,1,shrub,
106,405,5013,Tilia amurensis,0.25,0.95,NA,5,0,W,1,tree,
106,406,6002,Ribes maximowiczianum,0.65,1,77,97,92,F,1,shrub,
106,406,6004,Fraxinus mandschurica,0.36,0,4,0,NA,F,1,tree,
106,406,6007,Fraxinus mandschurica,0.03,0.05,NA,5,5.5,F,1,tree,
106,406,6008,Fraxinus mandschurica,0.04,0.04,NA,4,5.5,F,1,tree,
106,406,6009,Fraxinus mandschurica,0.03,0.03,NA,4,5.5,F,1,tree,
106,406,6010,Tilia amurensis,0.1,0.3,NA,3,3.5,F,1,tree,
106,406,6011,Fraxinus mandschurica,0.04,0.5,NA,5,4.5,F,1,tree,
106,406,6012,Fraxinus mandschurica,0.37,0.4,NA,6,6.5,F,1,tree,
106,406,6013,Fraxinus mandschurica,0.5,0.05,NA,4,5,F,1,tree,
106,406,6014,Fraxinus mandschurica,0.6,0.1,NA,4,5,F,1,tree,
106,406,6015,Fraxinus mandschurica,0.6,0.2,NA,4,5,F,1,tree,
106,406,6016,Fraxinus mandschurica,0.61,0.19,NA,4,5,F,1,tree,
106,406,6017,Fraxinus mandschurica,0.75,0.1,NA,5,5,F,1,tree,
106,406,6018,Fraxinus mandschurica,0.7,0.4,NA,5,6,F,1,tree,
106,406,6019,Tilia amurensis,0.8,0.5,NA,4,5,F,1,tree,
106,406,6020,Fraxinus mandschurica,0.65,0.6,NA,5,5,F,1,tree,
106,406,6021,Fraxinus mandschurica,0.75,0.76,NA,5,0,F,1,tree,
106,406,6022,Fraxinus mandschurica,0.7,0.85,NA,4,0,F,1,tree,
106,406,6023,Tilia amurensis,0.04,0.5,NA,2,0,F,1,tree,
106,408,8001,Fraxinus mandschurica,0.3,0.3,5,7,0,F,1,tree,
106,408,8004,Tilia amurensis,0.5,0.2,NA,6,6.5,F,1,tree,
106,408,8005,Tilia amurensis,0.9,0.2,NA,5,4,F,1,tree,
106,408,8006,Fraxinus mandschurica,0.6,0.45,NA,5,0,F,1,tree,
106,409,9002,Fraxinus mandschurica,0.98,0.02,6,10,9.5,C,1,tree,
106,409,9003,Fraxinus mandschurica,0.23,0.1,6,0,NA,C,1,tree,
106,409,9004,Fraxinus mandschurica,0.7,0.2,7,0,NA,C,1,tree,
106,409,9006,Fraxinus mandschurica,0.47,0.02,5,0,NA,C,1,tree,
106,409,9007,Fraxinus mandschurica,0.47,0.02,6,0,NA,C,1,tree,
106,409,9008,Fraxinus mandschurica,0.3,0.55,NA,6,6.5,C,1,tree,
106,409,9009,Fraxinus mandschurica,0.24,0.42,NA,6,7,C,1,tree,
106,410,10001,Ribes mandshuricum,0.2,0.6,28,0,NA,I,1,shrub,
106,410,10002,Fraxinus mandschurica,0.1,0.23,8,12,10,I,1,tree,
106,410,10006,Fraxinus mandschurica,0.02,0.35,6,0,NA,I,1,tree,
106,410,10010,Fraxinus mandschurica,0.85,0.27,5,9,7,I,1,tree,
106,410,10011,Fraxinus mandschurica,0.85,0.27,5,10,9,I,1,tree,
106,410,10012,Fraxinus mandschurica,0.9,0.12,7,0,NA,I,1,tree,
106,410,10014,Fraxinus mandschurica,0.95,0.52,5,6,5.5,I,1,tree,
106,410,10015,Fraxinus mandschurica,0.95,0.52,4,7,6.5,I,1,tree,
106,410,10016,Fraxinus mandschurica,0.88,0.55,3,0,NA,I,1,tree,
106,410,10022,Fraxinus mandschurica,0.55,0.52,7,12,9.5,I,1,tree,
106,410,10023,Fraxinus mandschurica,0.52,0.93,7,7,0,I,1,tree,
106,410,10030,Fraxinus mandschurica,0.5,0.8,NA,7,0,I,1,tree,
106,410,10031,Fraxinus mandschurica,0.14,0.15,NA,8,7,I,1,tree,
106,410,10032,Tilia amurensis,0.89,0.05,NA,4,0,I,1,tree,
106,410,10033,Fraxinus mandschurica,1,0.8,NA,5,6.5,I,1,tree,
106,410,10034,Fraxinus mandschurica,0.69,0.98,NA,6,5,I,1,tree,
106,410,10035,Fraxinus mandschurica,0,0,NA,5,4.5,I,1,tree,
106,410,10036,Fraxinus mandschurica,0.97,0.91,NA,4,5,I,1,tree,
106,501,1001,Tilia amurensis,0.5,0.15,NA,5,0,C,1,tree,
106,501,1002,Tilia amurensis,0.1,0.3,NA,5,6,C,1,tree,
106,501,1003,Tilia amurensis,0.77,0.48,NA,5,6.5,C,1,tree,
106,501,1004,Fraxinus mandschurica,0.77,0.48,NA,4,7,C,1,tree,
106,502,2001,Fraxinus mandschurica,0.15,0.2,NA,5,6,S,1,tree,
106,502,2002,Tilia amurensis,0.6,0.25,NA,5,5,S,1,tree,
106,502,2003,Fraxinus mandschurica,0.5,0.45,NA,4,4.5,S,1,tree,
106,502,2004,Tilia amurensis,0.1,0.5,NA,5,6.5,S,1,tree,
106,502,2005,Tilia amurensis,0.05,0.55,NA,5,0,S,1,tree,
106,502,2006,Fraxinus mandschurica,0.15,0.15,NA,5,5.5,S,1,tree,
106,502,2007,Tilia amurensis,0.05,0.95,NA,3,0,S,1,tree,
106,502,2008,Tilia amurensis,0.06,0.94,NA,5,7,S,1,tree,
106,502,2009,Fraxinus mandschurica,0.55,0.8,NA,5,6,S,1,tree,
106,502,2010,Tilia amurensis,0.55,0.7,NA,5,5,S,1,tree,
106,502,2011,Tilia amurensis,0.65,0.6,NA,6,5.5,S,1,tree,
106,502,2012,Tilia amurensis,0.95,0.75,NA,5,7,S,1,tree,
106,503,3003,Fraxinus mandschurica,0.73,0.95,5,0,NA,F,1,tree,
106,503,3009,Fraxinus mandschurica,0.15,0.75,NA,5,5.5,F,1,tree,
106,503,3010,Tilia amurensis,0.25,0.25,NA,5,5,F,1,tree,
106,503,3011,Fraxinus mandschurica,0.45,0.4,NA,6,6,F,1,tree,
106,503,3012,Fraxinus mandschurica,0.25,0.2,NA,5,5,F,1,tree,
106,503,3013,Fraxinus mandschurica,0.24,0.2,NA,5,5,F,1,tree,
106,503,3014,Fraxinus mandschurica,0.4,0.4,NA,5,6,F,1,tree,
106,503,3015,Tilia amurensis,0.4,0.45,NA,6,6,F,1,tree,
106,503,3016,Tilia amurensis,0.75,0.4,NA,5,5.5,F,1,tree,
106,503,3017,Tilia amurensis,0.65,0.6,NA,7,7,F,1,tree,
106,503,3018,Tilia amurensis,0.7,0.65,NA,5,5.5,F,1,tree,
106,503,3019,Fraxinus mandschurica,0.9,0.8,NA,4,0,F,1,tree,
106,503,3020,Tilia amurensis,0.85,0.3,NA,6,6,F,1,tree,
106,503,3021,Tilia amurensis,0.7,0.05,NA,3,5,F,1,tree,
106,503,3022,Tilia amurensis,0.75,0.1,NA,5,7,F,1,tree,
106,503,3023,Tilia amurensis,0.8,0.1,NA,5,6,F,1,tree,
106,503,3024,Tilia amurensis,0.95,0.2,NA,5,5.5,F,1,tree,
106,503,3025,Fraxinus mandschurica,0.35,0.3,NA,5,5,F,1,tree,
106,503,3026,Fraxinus mandschurica,0.45,0.1,NA,6,7,F,1,tree,
106,503,3027,Tilia amurensis,0.5,0.8,NA,3,5,F,1,tree,
106,503,3028,Tilia amurensis,0.82,0.8,NA,3,4.5,F,1,tree,
106,503,3029,Tilia amurensis,0.2,0.95,NA,4,4,F,1,tree,
106,503,3030,Fraxinus mandschurica,0.9,0.9,NA,NA,17,F,1,tree,4 y
106,503,3031,Tilia amurensis,0.95,0.9,NA,NA,5,F,1,tree,
106,504,4003,Spiraea chamaedryfolia,0.25,0.57,75,77,83,F,1,shrub,
106,504,4004,Spiraea chamaedryfolia,0.75,0.59,5,32,32.5,F,1,shrub,
106,504,4008,Tilia amurensis,0.2,0.05,NA,5,6,F,1,tree,
106,504,4009,Fraxinus mandschurica,0.9,0.1,NA,5,5,F,1,tree,
106,504,4010,Fraxinus mandschurica,0.91,0.45,NA,5,6.5,F,1,tree,
106,504,4011,Tilia amurensis,0.95,0.4,NA,3,5,F,1,tree,
106,504,4012,Tilia amurensis,0.7,0.55,NA,5,6,F,1,tree,
106,504,4013,Fraxinus mandschurica,0.2,0.9,NA,5,7.5,F,1,tree,
106,504,4014,Fraxinus mandschurica,0.2,0.95,NA,5,6.5,F,1,tree,
106,504,4015,Fraxinus mandschurica,0.35,0.6,NA,5,6,F,1,tree,
106,505,5002,Philadelphus schrenkii,0.2,0.82,159,158,158,I,1,shrub,
106,505,5004,Acer mono,0.3,0.4,NA,30,31,I,1,tree,sprout
106,505,5005,Tilia amurensis,0.08,0.2,NA,4,0,I,1,tree,
106,505,5006,Tilia amurensis,0.2,0.35,NA,4,0,I,1,tree,
106,505,5007,Acer pseudo-sieboldianum ,0.25,0.28,NA,5,5,I,1,tree,
106,505,5008,Fraxinus mandschurica,0.9,0.2,NA,5,4,I,1,tree,
106,505,5009,Fraxinus mandschurica,0.95,0.28,NA,4,0,I,1,tree,
106,505,5010,Fraxinus mandschurica,0.75,0.5,NA,6,7,I,1,tree,
106,505,5011,Fraxinus mandschurica,0.35,0.6,NA,5,0,I,1,tree,
106,505,5012,Fraxinus mandschurica,0.05,0.5,NA,4,0,I,1,tree,
106,505,5013,Tilia amurensis,0.02,0.54,NA,3,0,I,1,tree,
106,505,5014,Tilia amurensis,0.2,0.35,NA,4,0,I,1,tree,
106,505,5015,Acer pseudo-sieboldianum ,0.5,0.85,NA,5,7,I,1,tree,
106,506,6001,Philadelphus schrenkii,0.05,0.25,50,63,66,W,1,shrub,
106,506,6005,Fraxinus mandschurica,0.15,0.35,NA,4,5,W,1,tree,
106,506,6006,Fraxinus mandschurica,0.7,0.35,NA,5,0,W,1,tree,
106,506,6007,Fraxinus mandschurica,0.75,0.5,NA,5,7,W,1,tree,
106,506,6008,Tilia amurensis,1,0.7,NA,4,4,W,1,tree,
106,506,6009,Fraxinus mandschurica,0.65,0.85,NA,5,5.5,W,1,tree,
106,506,6010,Fraxinus mandschurica,0.25,0.9,NA,4,0,W,1,tree,
106,506,6011,Tilia amurensis,0.08,0.3,NA,3,0,W,1,tree,
106,506,6012,Fraxinus mandschurica,0.5,0.6,NA,4,7,W,1,tree,
106,506,6013,Fraxinus mandschurica,0.97,0.18,NA,4,5.5,W,1,tree,
106,507,7001,Philadelphus schrenkii,0.1,0.2,21,66,70,C,1,shrub,
106,509,9001,Fraxinus mandschurica,0.5,0.3,5,0,NA,I,1,tree,
106,510,10001,Fraxinus mandschurica,0.35,0.5,81,82,83,W,1,tree,
106,510,10002,Fraxinus mandschurica,0.29,0.1,6,8,8,W,1,tree,
106,510,10004,Fraxinus mandschurica,0.2,0.5,4,0,NA,W,1,tree,
106,510,10005,Fraxinus mandschurica,0.53,0.06,5,7,6,W,1,tree,
106,510,10009,Fraxinus mandschurica,0.55,0.39,3,4,6,W,1,tree,
106,510,10010,Fraxinus mandschurica,0.52,0.47,5,8,0,W,1,tree,
106,510,10011,Fraxinus mandschurica,0.63,0.6,6,7,6.5,W,1,tree,
106,510,10012,Fraxinus mandschurica,0.72,0.5,5,6,6.5,W,1,tree,
106,510,10015,Fraxinus mandschurica,0.95,0.8,6,7,9,W,1,tree,
106,510,10017,Fraxinus mandschurica,0.95,0.87,4,0,NA,W,1,tree,
106,510,10018,Fraxinus mandschurica,0.9,0.92,5,4,0,W,1,tree,
106,510,10019,Fraxinus mandschurica,0.9,0.92,5,5,0,W,1,tree,
106,510,10020,Fraxinus mandschurica,0.82,0.93,4,4,0,W,1,tree,
106,510,10021,Fraxinus mandschurica,0.8,0.89,7,3,0,W,1,tree,
106,510,10022,Fraxinus mandschurica,0.98,0.49,6,0,NA,W,1,tree,
106,510,10023,Fraxinus mandschurica,0.98,0.54,3,0,NA,W,1,tree,
106,510,10024,Fraxinus mandschurica,0.98,0.95,5,3,0,W,1,tree,
106,510,10025,Fraxinus mandschurica,0.65,1,6,8,9,W,1,tree,
106,510,10026,Fraxinus mandschurica,0.08,0.06,NA,5,5,W,1,tree,
106,510,10027,Fraxinus mandschurica,0.2,0.2,NA,5,5,W,1,tree,
106,510,10028,Fraxinus mandschurica,0.15,0.4,NA,5,0,W,1,tree,
106,510,10029,Tilia amurensis,0.15,0.4,NA,4,6,W,1,tree,
106,510,10030,Fraxinus mandschurica,0.65,0.2,NA,5,0,W,1,tree,
106,510,10031,Fraxinus mandschurica,0.8,0.25,NA,5,0,W,1,tree,
106,510,10032,Fraxinus mandschurica,0.78,0.17,NA,5,6,W,1,tree,
106,510,10033,Fraxinus mandschurica,0.9,0.15,NA,6,5,W,1,tree,
106,510,10034,Fraxinus mandschurica,0.85,0.27,NA,5,0,W,1,tree,
106,510,10035,Tilia amurensis,0.8,0.28,NA,4,0,W,1,tree,
106,510,10036,Fraxinus mandschurica,1,0.5,NA,6,10,W,1,tree,
107,101,1001,Ribes maximowiczianum,0.75,0.05,126,113,137,W,0,shrub,
107,101,1002,Tilia amurensis,0.87,0.2,NA,3,0,W,0,tree,
107,101,1003,Tilia amurensis,1,0.96,NA,5,0,W,0,tree,
107,101,1004,Fraxinus mandschurica,0.41,0.71,NA,7,7.5,W,0,tree,
107,101,1005,Tilia amurensis,0.05,0.99,NA,5,0,W,0,tree,
107,101,1006,Tilia amurensis,0.1,0.8,NA,3,0,W,0,tree,
107,101,1007,Tilia amurensis,0.14,0.57,NA,5,6,W,0,tree,
107,101,1008,Tilia amurensis,0.2,0.57,NA,6,7.5,W,0,tree,
107,101,1009,Tilia amurensis,0.26,0.61,NA,6,6.5,W,0,tree,
107,101,1010,Acer barbinerve ,0.95,0.3,NA,5,6,W,0,shrub,
107,102,2001,Philadelphus schrenkii,0.8,0,77,80,72,C,0,shrub,
107,102,2002,Lonicera spp.,0.15,0,25,9,13,C,0,shrub,
107,102,2003,Fraxinus mandschurica,0.03,0.1,NA,3,4.5,C,0,tree,
107,102,2004,Tilia amurensis,0.3,0.17,NA,3,0,C,0,tree,
107,102,2005,Tilia amurensis,0,0.2,NA,5,6.5,C,0,tree,
107,102,2006,Tilia amurensis,0.46,0.39,NA,6,6,C,0,tree,
107,102,2007,Tilia amurensis,0.67,0.15,NA,5,6.5,C,0,tree,
107,102,2008,Acer barbinerve ,0.98,0.45,NA,4,0,C,0,shrub,
107,102,2009,Tilia amurensis,0.94,0.59,NA,5,0,C,0,tree,
107,102,2010,Tilia amurensis,0.9,0.57,NA,4,0,C,0,tree,
107,102,2011,Fraxinus mandschurica,0.9,0.76,NA,6,0,C,0,tree,
107,102,2012,Fraxinus mandschurica,0.57,0.75,NA,6,0,C,0,tree,
107,102,2013,Tilia amurensis,0.55,1,NA,3,4,C,0,tree,
107,102,2014,Fraxinus mandschurica,0.1,0.86,NA,2,0,C,0,tree,
107,103,3001,Ribes mandshuricum,0.1,0.85,94,94,94.5,I,0,shrub,
107,103,3002,Euonymus macropterus,0.3,0.9,60,65,62,I,0,shrub,
107,103,3003,Ribes mandshuricum,0.4,0.7,111,116,115,I,0,shrub,
107,103,3004,Philadelphus schrenkii,0.3,0.6,85,85,82,I,0,shrub,
107,103,3005,Deutzia glabrata,0.8,0.15,16,22,23,I,0,shrub,
107,103,3006,Euonymus macropterus,0.5,0.6,35,42,44,I,0,shrub,
107,103,3007,Fraxinus mandschurica,0.12,0.34,NA,7,7,I,0,tree,
107,103,3008,Fraxinus mandschurica,0.84,0,NA,7,7,I,0,tree,
107,103,3009,Tilia amurensis,0.87,0.03,NA,6.5,8,I,0,tree,
107,103,3010,Fraxinus mandschurica,0.36,0.93,NA,3,5,I,0,tree,
107,103,3011,Fraxinus mandschurica,0.36,0.81,NA,6,7,I,0,tree,
107,103,3012,Fraxinus mandschurica,0,0.9,NA,7.5,8,I,0,tree,
107,103,3013,Fraxinus mandschurica,0,0.9,NA,4,6,I,0,tree,
107,103,3014,Fraxinus mandschurica,0.05,0.68,NA,4,6,I,0,tree,
107,103,3015,Fraxinus mandschurica,0.07,0.73,NA,5,6,I,0,tree,
107,104,4001,Lonicera spp.,0.35,0.5,75,97,97,C,0,shrub,
107,104,4002,Ribes maximowiczianum,0.65,0.7,105,119,122,C,0,shrub,
107,104,4003,Deutzia glabrata,0.4,0.9,57,0,NA,C,0,shrub,
107,104,4004,Rubus crataegifolius,0.05,0.95,74,71,97,C,0,shrub,
107,104,4005,Ribes mandshuricum,0.45,0.2,52,45,56,C,0,shrub,
107,104,4006,Tilia amurensis,0.5,0.63,NA,6,6.5,C,0,tree,
107,104,4007,Tilia amurensis,0.7,0.13,NA,4,0,C,0,tree,
107,104,4008,Fraxinus mandschurica,0.61,0.57,NA,5,5,C,0,tree,
107,104,4009,Tilia amurensis,0.96,0.82,NA,4,0,C,0,tree,
107,104,4010,Rubus crataegifolius,0.42,0.01,NA,55,53,C,0,shrub,
107,104,4011,Fraxinus mandschurica,0.46,0.2,NA,7,0,C,0,tree,
107,104,4012,Fraxinus mandschurica,0.42,0.27,NA,5,5,C,0,tree,
107,104,4013,Fraxinus mandschurica,0.27,0.16,NA,6,6,C,0,tree,
107,104,4014,Fraxinus mandschurica,0.15,0.13,NA,4,0,C,0,tree,
107,104,4015,Fraxinus mandschurica,0.13,0.11,NA,5,6,C,0,tree,
107,104,4016,Tilia amurensis,0.58,0.83,NA,3,0,C,0,tree,
107,104,4017,Fraxinus mandschurica,0.27,0.95,NA,3,7.5,C,0,tree,
107,105,5001,Tilia amurensis,0.46,0.46,NA,5,0,F,0,tree,
107,105,5002,Fraxinus mandschurica,0.19,0.3,NA,5,6,F,0,tree,
107,105,5003,Fraxinus mandschurica,0.27,0.26,NA,7,0,F,0,tree,
107,105,5004,Fraxinus mandschurica,0.27,0.22,NA,5,7,F,0,tree,
107,105,5005,Fraxinus mandschurica,0.3,0.2,NA,7,5.5,F,0,tree,
107,105,5006,Fraxinus mandschurica,0.54,0.28,NA,6.5,6,F,0,tree,
107,105,5007,Tilia amurensis,0.96,0.07,NA,5,0,F,0,tree,
107,105,5008,Fraxinus mandschurica,0.68,0.33,NA,6,6.5,F,0,tree,
107,105,5009,Tilia amurensis,0.95,0.78,NA,3,4,F,0,tree,
107,105,5010,Tilia amurensis,0.95,0.8,NA,3,5,F,0,tree,
107,105,5011,Fraxinus mandschurica,0.9,0.97,NA,4,6,F,0,tree,
107,105,5012,Tilia amurensis,0.63,0.71,NA,4,0,F,0,tree,
107,105,5013,Fraxinus mandschurica,0.22,0.35,NA,7,0,F,0,tree,
107,105,5014,Fraxinus mandschurica,0.01,0.78,NA,6,6.5,F,0,tree,
107,105,5015,Fraxinus mandschurica,0.22,0.45,NA,8,7,F,0,tree,
107,106,6001,Tilia amurensis,0.1,0.95,9,10,9,I,0,tree,
107,106,6002,Fraxinus mandschurica,0.27,0.15,NA,5,6,I,0,tree,
107,106,6003,Tilia amurensis,0.51,0.1,NA,2,0,I,0,tree,
107,106,6004,Tilia amurensis,0.79,0.2,NA,2,0,I,0,tree,
107,106,6005,Fraxinus mandschurica,0.96,0.43,NA,4,6,I,0,tree,
107,106,6006,Acer barbinerve ,0.97,0.48,NA,5,5,I,0,shrub,
107,106,6007,Tilia amurensis,1,0.5,NA,3,6,I,0,tree,
107,106,6008,Fraxinus mandschurica,0.7,0.52,NA,4,0,I,0,tree,
107,106,6009,Fraxinus mandschurica,0.37,0.96,NA,6,5.5,I,0,tree,
107,106,6010,Fraxinus mandschurica,0.52,0.52,NA,4,5.5,I,0,tree,
107,106,6011,Pinus koraiensis,0.36,0.68,NA,4,0,I,0,tree,
107,106,6012,Pinus koraiensis,0.35,0.68,NA,6,0,I,0,tree,
107,106,6013,Tilia amurensis,0.57,0.2,NA,3,5,I,0,tree,
107,107,7001,Fraxinus mandschurica,0.25,0.1,6,6.5,6,F,0,tree,
107,107,7002,Fraxinus mandschurica,1,0.75,7,8,0,F,0,tree,
107,107,7003,Tilia amurensis,0.5,0.18,NA,4,5.5,F,0,tree,
107,107,7004,Tilia amurensis,0.72,0.14,NA,4,5,F,0,tree,
107,107,7005,Tilia amurensis,0.73,0.2,NA,4,6,F,0,tree,
